Date,Open,High,Low,Close,Adj Close,Volume
2020-02-07,775.950012,778.849976,771.000000,777.299988,709.063599,2853344
2020-02-10,774.000000,778.000000,769.750000,773.200012,705.323547,3827682
2020-02-11,779.000000,779.099976,769.200012,773.549988,705.642761,4312817
2020-02-12,775.799988,783.250000,775.099976,781.049988,712.484375,2948825
2020-02-13,785.000000,794.000000,782.200012,792.250000,722.701233,4387430
2020-02-14,794.500000,799.200012,784.599976,786.450012,717.410339,5321680
2020-02-17,790.299988,793.450012,783.299988,789.450012,720.147034,2929629
2020-02-18,785.000000,799.049988,783.650024,797.650024,727.627197,5083346
2020-02-19,800.000000,804.849976,796.150024,800.450012,730.181213,3985192
2020-02-20,803.250000,806.099976,793.849976,797.000000,727.034119,4564569
2020-02-24,800.099976,811.599976,792.150024,795.849976,725.985107,6627536
2020-02-25,799.000000,806.000000,795.400024,798.400024,728.311279,6996695
2020-02-26,793.950012,801.450012,780.500000,782.750000,714.035156,8760569
2020-02-27,778.000000,780.750000,772.200012,777.849976,709.565247,5223386
2020-02-28,750.000000,756.799988,722.049988,731.700012,667.466553,14123957
2020-03-02,737.000000,765.900024,733.750000,741.049988,675.995728,9821523
2020-03-03,755.000000,759.000000,741.250000,747.000000,681.423523,7826587
2020-03-04,753.900024,761.500000,745.549988,758.750000,692.141968,11013444
2020-03-05,763.750000,773.549988,751.750000,754.599976,688.356262,7755293
2020-03-06,741.000000,744.000000,729.099976,738.950012,674.080078,9216022
2020-03-09,724.500000,725.849976,697.000000,704.450012,642.608765,10308654
2020-03-11,690.650024,695.950012,669.049988,686.000000,625.778442,16165009
2020-03-12,668.000000,670.000000,627.500000,631.200012,575.789185,13965574
2020-03-13,592.000000,667.000000,570.000000,642.349976,585.960327,16903113
2020-03-16,622.000000,622.150024,580.000000,583.150024,531.957336,19140152
2020-03-17,588.099976,592.000000,550.000000,554.950012,506.232849,16059887
2020-03-18,568.000000,578.000000,528.000000,534.299988,487.395599,15390183
2020-03-19,509.250000,558.000000,509.250000,545.549988,497.658081,16583991
2020-03-20,549.500000,617.450012,548.000000,585.200012,533.827393,21354894
2020-03-23,540.000000,560.950012,515.900024,526.450012,480.234802,17146150
2020-03-24,522.000000,601.150024,522.000000,589.799988,538.023438,20027097
2020-03-25,597.000000,635.000000,565.700012,606.200012,552.983887,18339548
2020-03-26,615.000000,650.849976,612.099976,643.000000,586.553284,14843813
2020-03-27,665.049988,674.900024,642.250000,652.700012,595.401794,13495283
2020-03-30,625.099976,663.500000,621.099976,626.700012,571.684143,14624804
2020-03-31,650.000000,662.000000,633.700012,641.500000,585.184937,15175521
2020-04-01,634.349976,637.500000,594.000000,602.799988,549.882263,13083824
2020-04-03,603.500000,606.000000,582.150024,585.700012,534.283447,10221655
2020-04-07,615.000000,644.250000,612.900024,639.000000,582.904480,15145605
2020-04-08,630.000000,655.650024,626.349976,631.599976,576.154053,11806896
2020-04-09,646.799988,652.799988,632.099976,636.250000,580.395813,11931114
2020-04-13,629.000000,651.700012,626.049988,637.400024,581.444824,8330276
2020-04-15,651.400024,653.299988,635.599976,639.049988,582.950073,11963447
2020-04-16,619.950012,634.900024,603.500000,623.849976,569.084351,17783287
2020-04-17,644.000000,646.000000,626.000000,628.750000,573.554260,8878320
2020-04-20,640.000000,661.000000,639.000000,653.299988,595.948975,13322913
2020-04-21,627.799988,646.500000,627.799988,633.200012,577.613586,11660575
2020-04-22,633.200012,645.000000,628.049988,641.849976,585.504272,8266728
2020-04-23,647.049988,683.650024,638.099976,679.299988,619.666626,14451289
2020-04-24,668.549988,675.000000,654.799988,658.000000,600.236450,7319940
2020-04-27,661.049988,681.000000,661.049988,664.599976,606.257080,7183306
2020-04-28,673.000000,677.000000,653.049988,660.700012,602.699463,7296571
2020-04-29,666.000000,682.000000,658.000000,676.549988,617.158081,8639056
2020-04-30,700.000000,720.000000,698.099976,715.500000,652.688721,16253821
2020-05-04,689.799988,701.200012,670.349976,673.700012,614.558228,9122740
2020-05-05,681.750000,685.599976,670.000000,673.700012,614.558228,6393053
2020-05-06,676.900024,681.450012,664.049988,665.900024,607.443054,7934250
2020-05-07,665.549988,674.349976,662.450012,664.950012,606.576477,4779548
2020-05-08,672.250000,680.900024,668.500000,674.200012,615.014343,8400321
2020-05-11,682.500000,698.549988,678.000000,682.900024,622.950623,7370186
2020-05-12,678.500000,691.000000,675.500000,687.650024,627.283630,7356039
2020-05-13,694.799988,699.900024,683.750000,694.150024,633.213013,8287101
2020-05-14,659.000000,671.750000,652.599976,658.150024,600.373230,16888262
2020-05-15,664.799988,664.799988,646.700012,652.299988,595.036926,9255353
2020-05-18,659.849976,670.549988,653.000000,663.900024,605.618530,10435442
2020-05-19,664.000000,674.799988,655.000000,668.599976,609.905945,5902208
2020-05-20,668.500000,673.000000,659.650024,669.549988,610.772522,5794636
2020-05-21,666.500000,679.450012,665.400024,672.200012,613.189941,7213225
2020-05-22,675.000000,695.849976,673.500000,692.349976,631.571045,11867731
2020-05-26,693.000000,699.450012,679.000000,680.549988,620.806824,7099606
2020-05-27,686.049988,709.200012,675.000000,705.450012,643.520996,8774636
2020-05-28,707.000000,710.000000,690.000000,707.400024,645.299805,9440091
2020-05-29,692.500000,700.799988,674.950012,691.000000,638.919861,28290128
2020-06-01,698.750000,706.650024,691.500000,699.549988,646.825439,12276438
2020-06-02,700.500000,711.650024,697.549988,708.099976,654.730957,7059304
2020-06-03,710.700012,711.900024,696.000000,701.549988,648.674744,11378568
2020-06-04,702.000000,709.450012,697.500000,707.750000,654.407471,10782424
2020-06-05,707.000000,711.700012,700.599976,703.549988,650.523987,7718679
2020-06-08,707.650024,725.799988,704.000000,720.849976,666.520142,10719105
2020-06-09,720.000000,729.599976,715.049988,717.599976,663.515015,10078029
2020-06-10,715.000000,719.450012,709.200012,715.849976,661.896912,7263049
2020-06-11,712.000000,713.400024,700.250000,703.950012,650.893799,8825715
2020-06-12,675.799988,695.150024,675.500000,692.049988,639.890686,9795316
2020-06-15,693.000000,704.400024,685.250000,687.549988,635.729858,7857344
2020-06-16,702.000000,712.000000,699.150024,701.200012,648.351135,10131760
2020-06-17,699.900024,710.299988,698.000000,703.650024,650.616455,7291916
2020-06-18,708.200012,716.599976,706.000000,713.900024,660.093933,6670195
2020-06-19,709.000000,711.900024,701.000000,705.549988,652.373169,22438862
2020-06-22,707.099976,708.700012,700.000000,703.700012,650.662720,7804096
2020-06-23,695.700012,724.500000,692.099976,720.650024,666.335144,12157390
2020-06-24,716.900024,726.799988,709.400024,714.150024,660.325073,10220838
2020-06-25,704.849976,705.599976,693.500000,700.500000,647.703796,14945284
2020-06-26,710.200012,751.599976,710.000000,748.200012,691.808716,26030458
2020-06-29,735.400024,744.700012,730.099976,731.750000,676.598572,8954428
2020-06-30,732.799988,738.950012,724.250000,735.950012,680.482056,10411290
2020-07-01,737.250000,742.299988,729.750000,731.900024,676.737305,5477468
2020-07-02,737.349976,765.450012,735.400024,756.599976,699.575684,17263756
2020-07-03,755.000000,764.000000,752.500000,762.700012,705.215942,7796572
2020-07-06,765.200012,775.000000,761.500000,764.000000,706.417908,8810958
2020-07-07,769.400024,796.950012,765.549988,794.150024,734.295593,19362533
2020-07-08,784.900024,784.900024,772.200012,774.700012,716.311462,8476642
2020-07-09,780.000000,790.000000,775.000000,781.700012,722.783936,6854166
2020-07-10,773.500000,789.900024,773.500000,781.849976,722.922607,5206452
2020-07-13,788.000000,805.349976,786.049988,797.049988,736.976929,10804688
2020-07-14,792.950012,806.400024,781.349976,783.250000,724.217041,8961822
2020-07-15,799.000000,848.450012,794.799988,830.950012,768.321960,30060599
2020-07-16,900.099976,955.500000,894.250000,911.000000,842.338562,90432109
2020-07-17,911.000000,919.900024,892.150024,903.150024,835.080261,31682878
2020-07-20,908.500000,945.000000,906.750000,934.299988,863.882507,18421053
2020-07-21,945.000000,949.700012,929.200012,936.750000,866.147888,12877784
2020-07-22,938.950012,939.000000,910.000000,917.900024,848.718567,14354201
2020-07-23,915.650024,915.799988,900.650024,907.950012,839.518555,13051307
2020-07-24,903.250000,925.750000,903.250000,922.849976,853.295471,18209580
2020-07-27,921.549988,952.799988,918.650024,948.450012,876.966125,16827870
2020-07-28,946.000000,967.549988,941.200012,962.849976,890.280762,15818463
2020-07-29,953.250000,960.000000,943.599976,954.150024,882.236450,11152710
2020-07-30,962.000000,972.650024,958.750000,961.450012,888.986267,12492320
2020-07-31,969.250000,986.450012,953.299988,966.000000,893.193298,12704346
2020-08-03,960.000000,965.400024,947.450012,956.900024,884.779175,8479792
2020-08-04,960.450012,970.700012,940.549988,949.849976,878.260437,11133170
2020-08-05,952.000000,960.950012,938.299988,944.700012,873.498657,9614176
2020-08-06,953.500000,974.400024,942.500000,970.849976,897.677734,10976491
2020-08-07,969.450012,969.450012,949.000000,950.900024,879.231384,8010948
2020-08-10,948.900024,956.799988,945.299988,951.349976,879.647461,5716319
2020-08-11,949.900024,962.000000,946.099976,948.450012,876.966125,6802442
2020-08-12,948.000000,958.799988,942.200012,954.950012,882.976135,6908726
2020-08-13,954.799988,968.500000,948.250000,951.200012,879.508789,5097703
2020-08-14,955.849976,963.000000,952.049988,953.599976,881.727905,4663873
2020-08-17,954.099976,972.450012,954.099976,957.500000,885.333923,9008210
2020-08-18,963.900024,969.200012,958.700012,967.549988,894.626465,6141761
2020-08-19,970.900024,971.549988,957.450012,959.299988,886.998230,6622744
2020-08-20,958.900024,965.500000,951.299988,955.150024,883.161133,5656501
2020-08-21,963.049988,963.450012,946.549988,948.799988,877.289673,6513773
2020-08-24,947.000000,952.000000,939.200012,947.400024,875.995239,5798574
2020-08-25,947.500000,948.650024,933.599976,938.099976,867.396118,6233918
2020-08-26,941.250000,954.250000,938.400024,950.799988,879.138916,5153601
2020-08-27,960.000000,960.950012,945.200012,947.049988,875.671570,6154280
2020-08-28,951.450012,952.500000,933.049988,935.250000,864.760925,7593610
2020-08-31,935.250000,950.500000,914.599976,928.599976,858.612183,12808355
2020-09-01,926.250000,935.000000,912.099976,914.150024,845.251282,6907773
2020-09-02,915.000000,926.400024,913.500000,924.000000,854.358826,5678118
2020-09-03,926.500000,949.400024,924.000000,935.549988,865.038269,8827948
2020-09-04,915.000000,929.500000,914.450012,919.150024,849.874329,8650342
2020-09-07,918.900024,927.549988,913.049988,925.049988,855.329651,6700385
2020-09-08,929.950012,952.000000,925.549988,939.299988,868.505676,12891964
2020-09-09,935.000000,946.000000,926.000000,927.750000,857.826233,5528947
2020-09-10,935.299988,942.000000,924.799988,940.049988,869.199219,5171884
2020-09-11,934.900024,954.150024,931.000000,945.700012,874.423279,6671903
2020-09-14,957.000000,991.049988,948.299988,978.400024,904.658813,21871587
2020-09-15,979.500000,994.000000,971.650024,982.450012,908.403503,11608203
2020-09-16,986.000000,1005.650024,982.000000,1001.750000,926.248901,10059251
2020-09-17,995.000000,1021.000000,995.000000,1011.000000,934.801758,15628241
2020-09-18,1011.000000,1018.799988,999.099976,1002.150024,926.618774,12897633
2020-09-21,1001.000000,1031.000000,1000.500000,1009.900024,933.784668,14140637
2020-09-22,1009.000000,1022.500000,991.200012,1007.500000,931.565430,12625762
2020-09-23,1020.150024,1037.000000,1008.099976,1019.750000,942.892212,13486204
2020-09-24,1003.000000,1009.000000,970.000000,975.400024,901.884888,14427432
2020-09-25,975.799988,1014.900024,975.000000,1011.450012,935.217834,13311078
2020-09-28,1014.799988,1016.150024,998.500000,1010.400024,934.246887,8554526
2020-09-29,1018.000000,1028.000000,1004.099976,1009.000000,932.952393,8708463
2020-09-30,1009.000000,1023.950012,1005.000000,1008.250000,932.258972,8048817
2020-10-01,1020.599976,1026.500000,1011.750000,1017.650024,940.950500,5563358
2020-10-05,1018.049988,1054.900024,1018.049988,1048.699951,969.660156,14212509
2020-10-06,1055.000000,1060.000000,1031.349976,1055.750000,976.178833,9090819
2020-10-07,1044.900024,1072.000000,1035.500000,1066.550049,986.164978,9284008
2020-10-08,1090.000000,1124.000000,1088.400024,1093.699951,1011.268677,21482613
2020-10-09,1095.099976,1113.300049,1088.449951,1106.800049,1023.381348,10567867
2020-10-12,1123.000000,1140.000000,1112.099976,1132.099976,1046.774536,14633537
2020-10-13,1135.550049,1166.050049,1135.550049,1157.800049,1070.537598,17523825
2020-10-14,1162.000000,1164.900024,1131.099976,1137.000000,1051.305298,16649573
2020-10-15,1180.000000,1186.000000,1092.500000,1108.250000,1024.721924,44288251
2020-10-16,1113.849976,1135.949951,1096.900024,1127.500000,1042.521240,18365685
2020-10-19,1135.000000,1139.000000,1115.300049,1125.900024,1041.041748,12902123
2020-10-20,1118.900024,1144.699951,1110.000000,1137.500000,1051.767578,10448776
2020-10-21,1141.150024,1154.349976,1135.000000,1148.349976,1061.799805,19811433
2020-10-22,1142.000000,1158.000000,1123.800049,1129.050049,1043.954468,11271335
2020-10-23,1133.000000,1135.000000,1120.150024,1122.500000,1049.047729,9069862
2020-10-26,1122.250000,1129.599976,1103.150024,1112.449951,1039.655396,6309368
2020-10-27,1105.699951,1109.699951,1077.150024,1090.849976,1019.468811,10172479
2020-10-28,1095.500000,1104.750000,1070.050049,1076.550049,1006.104675,7608392
2020-10-29,1070.000000,1082.000000,1060.099976,1074.849976,1004.515686,6935616
2020-10-30,1072.000000,1083.599976,1052.349976,1060.599976,991.198242,8800386
2020-11-02,1065.000000,1079.949951,1051.099976,1072.300049,1002.132629,7183119
2020-11-03,1072.000000,1079.400024,1057.500000,1062.550049,993.020691,7204782
2020-11-04,1068.000000,1116.000000,1066.800049,1093.949951,1022.365845,15702690
2020-11-05,1109.900024,1123.000000,1099.000000,1104.000000,1031.758423,9568890
2020-11-06,1108.000000,1121.099976,1091.699951,1112.750000,1039.935791,8807127
2020-11-09,1129.300049,1146.000000,1121.150024,1136.550049,1062.178467,10160320
2020-11-10,1113.849976,1113.849976,1078.000000,1091.050049,1019.655701,15622869
2020-11-11,1096.000000,1126.349976,1087.000000,1122.500000,1049.047729,12514800
2020-11-12,1128.099976,1142.000000,1113.750000,1117.750000,1044.608398,9180976
2020-11-13,1120.000000,1133.000000,1117.000000,1124.199951,1050.636597,6363212
2020-11-14,1137.000000,1139.650024,1131.099976,1133.449951,1059.281250,1136144
2020-11-17,1144.750000,1145.000000,1112.650024,1123.699951,1050.169189,12813968
2020-11-18,1128.500000,1132.699951,1101.449951,1110.550049,1037.879883,9839468
2020-11-19,1100.000000,1114.699951,1093.800049,1096.750000,1024.982788,10092343
2020-11-20,1106.000000,1109.000000,1091.099976,1103.349976,1031.150879,8063554
2020-11-23,1105.000000,1144.800049,1101.949951,1139.849976,1065.262329,10546363
2020-11-24,1145.000000,1154.900024,1133.349976,1140.050049,1065.449341,8515426
2020-11-25,1137.000000,1143.500000,1111.250000,1115.650024,1042.645996,8958701
2020-11-26,1119.949951,1119.949951,1098.300049,1113.199951,1040.356323,10962256
2020-11-27,1118.000000,1121.000000,1091.000000,1100.000000,1028.020142,25306145
2020-12-01,1105.050049,1140.250000,1105.050049,1137.849976,1063.393188,8933802
2020-12-02,1134.000000,1147.449951,1121.000000,1140.900024,1066.243774,6741637
2020-12-03,1147.000000,1147.000000,1122.699951,1126.449951,1052.739258,16212632
2020-12-04,1125.000000,1137.000000,1115.000000,1134.650024,1060.402710,10564055
2020-12-07,1147.300049,1153.000000,1136.000000,1143.500000,1068.673584,7792141
2020-12-08,1145.000000,1167.000000,1145.000000,1153.349976,1077.879028,12308330
2020-12-09,1168.050049,1179.500000,1157.000000,1175.199951,1098.299316,10039346
2020-12-10,1157.400024,1171.650024,1150.000000,1167.750000,1091.336792,9488782
2020-12-11,1159.699951,1171.949951,1155.250000,1163.199951,1087.084229,10574009
2020-12-14,1169.400024,1172.599976,1148.199951,1164.550049,1088.346191,6728187
2020-12-15,1156.000000,1163.699951,1152.000000,1154.599976,1079.047241,6905926
2020-12-16,1160.000000,1168.900024,1153.599976,1165.699951,1089.420898,7788404
2020-12-17,1165.900024,1168.900024,1156.199951,1159.199951,1083.346069,6658153
2020-12-18,1182.849976,1195.000000,1175.599976,1189.800049,1111.943970,15995676
2020-12-21,1188.000000,1209.750000,1152.050049,1177.300049,1100.261963,10858352
2020-12-22,1182.000000,1223.849976,1176.099976,1220.500000,1140.635010,10901851
2020-12-23,1238.000000,1258.849976,1230.550049,1253.050049,1171.055054,15878346
2020-12-24,1249.900024,1249.900024,1226.000000,1236.050049,1155.167480,7313885
2020-12-28,1238.449951,1248.000000,1236.000000,1240.300049,1159.139526,4607051
2020-12-29,1235.000000,1254.449951,1235.000000,1250.300049,1168.484985,6878105
2020-12-30,1253.000000,1253.300049,1238.150024,1246.800049,1165.214111,5194690
2020-12-31,1243.000000,1258.400024,1239.000000,1255.800049,1173.625244,7430470
2021-01-01,1257.900024,1265.500000,1255.800049,1260.449951,1177.970703,4253550
2021-01-04,1269.000000,1290.000000,1261.150024,1288.250000,1203.951782,7208454
2021-01-05,1282.000000,1299.000000,1275.050049,1293.800049,1209.138550,8145280
2021-01-06,1300.000000,1302.000000,1268.050049,1282.099976,1198.204102,7161715
2021-01-07,1296.000000,1297.650024,1255.500000,1262.150024,1179.559692,10954918
2021-01-08,1278.250000,1316.800049,1278.250000,1312.099976,1226.240967,13186251
2021-01-11,1342.099976,1383.349976,1340.000000,1376.199951,1286.146484,20528626
2021-01-12,1378.000000,1378.000000,1360.000000,1371.750000,1281.987793,8309868
2021-01-13,1373.849976,1392.800049,1360.000000,1387.150024,1296.380005,14442997
2021-01-14,1360.000000,1384.000000,1318.449951,1370.500000,1280.819702,27521697
2021-01-15,1360.000000,1364.449951,1340.000000,1344.949951,1256.941528,15018441
2021-01-18,1338.000000,1340.000000,1306.000000,1312.050049,1226.194336,8861765
2021-01-19,1320.000000,1331.000000,1312.000000,1316.650024,1230.493164,5585744
2021-01-20,1320.550049,1348.400024,1320.550049,1339.449951,1251.801392,8225838
2021-01-21,1350.000000,1361.050049,1335.000000,1339.699951,1252.034912,6142421
2021-01-22,1327.000000,1356.000000,1326.550049,1340.849976,1253.109619,9646591
2021-01-25,1345.000000,1347.900024,1313.000000,1325.099976,1238.390259,6542611
2021-01-27,1319.599976,1327.550049,1285.099976,1301.000000,1215.867432,8133665
2021-01-28,1291.800049,1296.449951,1272.550049,1276.199951,1192.690186,4660690
2021-01-29,1286.250000,1291.150024,1231.000000,1239.050049,1157.971313,12183519
2021-02-01,1250.550049,1277.949951,1241.000000,1260.900024,1178.391357,8880279
2021-02-02,1280.000000,1294.400024,1263.599976,1271.250000,1188.064087,6892490
2021-02-03,1277.650024,1304.000000,1273.000000,1284.650024,1200.587280,8182968
2021-02-04,1285.000000,1293.400024,1272.050049,1279.349976,1195.633911,5032240
2021-02-05,1286.400024,1288.750000,1262.000000,1272.099976,1188.858521,5477481
2021-02-08,1285.500000,1310.000000,1275.500000,1303.550049,1218.250610,6921922
2021-02-09,1306.900024,1332.000000,1297.849976,1305.550049,1220.119751,7965949
2021-02-10,1295.800049,1304.349976,1283.599976,1296.500000,1211.661865,5951207
2021-02-11,1289.000000,1296.000000,1283.050049,1292.650024,1208.063721,4673317
2021-02-12,1305.000000,1323.750000,1301.550049,1309.800049,1224.091675,5797875
2021-02-15,1320.000000,1328.400024,1307.099976,1309.650024,1223.951294,4363513
2021-02-16,1314.000000,1319.750000,1286.000000,1290.400024,1205.960938,6896421
2021-02-17,1290.400024,1294.500000,1275.000000,1281.300049,1197.456421,4575741
2021-02-18,1276.000000,1306.000000,1275.000000,1292.449951,1207.876953,6437551
2021-02-19,1296.099976,1299.500000,1276.800049,1291.300049,1206.802246,5389696
2021-02-22,1295.000000,1308.550049,1260.000000,1265.199951,1182.409912,7371303
2021-02-23,1271.150024,1291.000000,1257.550049,1266.349976,1183.484619,6612942
2021-02-24,1260.050049,1276.599976,1252.000000,1274.300049,1190.914673,4537258
2021-02-25,1288.449951,1299.750000,1272.000000,1274.550049,1191.148193,8788221
2021-02-26,1269.000000,1274.300049,1244.750000,1253.300049,1171.288696,15132388
2021-03-01,1263.300049,1284.500000,1259.000000,1267.000000,1184.092285,5756286
2021-03-02,1282.250000,1310.000000,1279.199951,1304.500000,1219.138428,10461434
2021-03-03,1319.199951,1347.000000,1308.000000,1343.550049,1255.633179,9056399
2021-03-04,1335.000000,1363.849976,1325.900024,1330.349976,1243.296631,12041941
2021-03-05,1328.500000,1340.000000,1305.050049,1316.699951,1230.539917,6486176
2021-03-08,1324.800049,1346.099976,1317.199951,1335.750000,1248.343384,5119392
2021-03-09,1329.500000,1350.449951,1318.750000,1345.550049,1257.502197,6518173
2021-03-10,1356.900024,1374.000000,1355.000000,1368.150024,1278.623413,7925984
2021-03-12,1373.000000,1391.699951,1370.050049,1374.849976,1284.885010,9462061
2021-03-15,1370.000000,1379.900024,1358.500000,1373.599976,1283.716797,6658635
2021-03-16,1386.050049,1406.000000,1380.500000,1384.000000,1293.436157,9352771
2021-03-17,1392.250000,1400.000000,1382.000000,1387.000000,1296.239868,7626744
2021-03-18,1393.750000,1393.750000,1313.500000,1337.099976,1249.604980,10961755
2021-03-19,1330.000000,1355.199951,1318.000000,1344.449951,1256.474121,12767112
2021-03-22,1350.099976,1376.000000,1336.099976,1370.800049,1281.099854,4862758
2021-03-23,1372.449951,1383.250000,1359.599976,1371.550049,1281.800903,7165335
2021-03-24,1357.849976,1370.449951,1346.250000,1353.750000,1265.165527,6134303
2021-03-25,1346.750000,1352.500000,1327.599976,1333.800049,1246.520996,8749994
2021-03-26,1344.699951,1356.699951,1332.000000,1336.199951,1248.763916,4922071
2021-03-30,1346.900024,1400.000000,1336.150024,1385.300049,1294.651245,10546381
2021-03-31,1382.000000,1388.000000,1363.300049,1368.050049,1278.529907,8220987
2021-04-01,1380.000000,1391.599976,1371.000000,1385.199951,1294.557739,5675155
2021-04-05,1391.000000,1425.000000,1387.000000,1409.900024,1317.641357,9479572
2021-04-06,1423.000000,1426.000000,1406.449951,1411.050049,1318.716187,5793571
2021-04-07,1410.250000,1434.949951,1406.599976,1430.199951,1336.612915,5879234
2021-04-08,1430.000000,1451.699951,1421.000000,1439.849976,1345.631470,5654434
2021-04-09,1455.000000,1455.000000,1430.050049,1441.050049,1346.753052,6052712
2021-04-12,1474.000000,1477.550049,1415.000000,1425.750000,1332.454102,20384532
2021-04-13,1433.000000,1435.250000,1375.000000,1397.150024,1305.725586,14855206
2021-04-15,1332.300049,1366.400024,1320.000000,1360.750000,1271.707642,25342491
2021-04-16,1365.000000,1370.849976,1346.599976,1353.750000,1265.165527,10879878
2021-04-19,1340.000000,1379.699951,1332.349976,1362.550049,1273.389771,12508028
2021-04-20,1379.000000,1379.000000,1342.400024,1351.349976,1262.922485,8560766
2021-04-22,1355.550049,1364.800049,1345.150024,1351.099976,1262.688843,6622446
2021-04-23,1343.000000,1348.400024,1331.000000,1333.800049,1246.520996,7316262
2021-04-26,1332.250000,1351.300049,1321.000000,1343.550049,1255.633179,7088606
2021-04-27,1346.000000,1353.000000,1340.150024,1348.500000,1260.259155,3636115
2021-04-28,1358.000000,1359.500000,1344.599976,1356.000000,1267.268433,4879234
2021-04-29,1368.000000,1369.000000,1351.400024,1356.349976,1267.595337,5412357
2021-04-30,1346.300049,1373.900024,1345.900024,1354.349976,1265.726196,8354677
2021-05-03,1340.800049,1361.000000,1338.000000,1352.050049,1263.576782,4560337
2021-05-04,1354.000000,1354.949951,1324.099976,1329.400024,1242.409058,4887060
2021-05-05,1341.099976,1343.900024,1327.800049,1341.500000,1253.717163,3939788
2021-05-06,1345.000000,1364.699951,1337.400024,1361.599976,1272.501953,4810090
2021-05-07,1365.300049,1373.050049,1348.500000,1352.550049,1264.044189,4991435
2021-05-10,1349.849976,1352.900024,1335.050049,1339.550049,1251.894775,7195348
2021-05-11,1336.900024,1341.000000,1325.099976,1330.650024,1243.577148,6420988
2021-05-12,1330.000000,1330.000000,1314.500000,1327.000000,1240.166016,5241898
2021-05-14,1326.849976,1326.849976,1311.300049,1316.400024,1230.259644,4824609
2021-05-17,1320.300049,1334.949951,1320.300049,1329.400024,1242.409058,5017129
2021-05-18,1338.000000,1344.599976,1329.500000,1340.000000,1252.315308,5620150
2021-05-19,1342.000000,1357.449951,1333.250000,1337.000000,1249.511475,4435878
2021-05-20,1348.400024,1349.099976,1335.000000,1339.300049,1251.661255,4490092
2021-05-21,1347.500000,1357.500000,1346.349976,1354.500000,1265.866455,4969733
2021-05-24,1356.650024,1363.000000,1345.099976,1348.050049,1259.838501,4225371
2021-05-25,1358.000000,1368.000000,1354.449951,1361.599976,1272.501953,4099340
2021-05-26,1367.900024,1400.000000,1362.050049,1397.250000,1305.819092,6850024
2021-05-27,1404.199951,1416.250000,1391.699951,1402.250000,1310.491943,15365391
2021-05-28,1409.750000,1414.000000,1396.099976,1405.050049,1313.108765,4261312
2021-05-31,1401.500000,1401.500000,1383.000000,1393.750000,1316.604004,4429904
2021-06-01,1400.000000,1401.000000,1378.650024,1387.199951,1310.416382,4791325
2021-06-02,1380.750000,1391.949951,1365.000000,1378.650024,1302.339722,9272276
2021-06-03,1388.099976,1399.000000,1377.050049,1389.650024,1312.730957,5115645
2021-06-04,1393.949951,1396.900024,1377.650024,1385.650024,1308.952393,4194328
2021-06-07,1391.000000,1392.000000,1377.300049,1389.650024,1312.730957,5154576
2021-06-08,1396.000000,1421.750000,1395.550049,1412.949951,1334.741089,7360630
2021-06-09,1413.400024,1425.000000,1404.599976,1415.300049,1336.961182,5394317
2021-06-10,1424.000000,1429.000000,1419.000000,1424.300049,1345.462891,3496575
2021-06-11,1430.099976,1451.599976,1429.449951,1446.900024,1366.812012,6140828
2021-06-14,1471.000000,1477.000000,1453.449951,1461.800049,1380.887329,7132294
2021-06-15,1464.000000,1476.000000,1463.000000,1473.900024,1392.317627,5403104
2021-06-16,1472.699951,1489.449951,1467.500000,1480.599976,1398.646606,7661710
2021-06-17,1475.099976,1502.650024,1475.099976,1495.300049,1412.532959,7677951
2021-06-18,1509.000000,1515.800049,1487.400024,1503.300049,1420.090210,13533974
2021-06-21,1493.000000,1505.800049,1484.199951,1500.300049,1417.256226,5454052
2021-06-22,1509.699951,1521.449951,1502.099976,1511.849976,1428.166870,6427862
2021-06-23,1525.000000,1525.000000,1498.650024,1503.150024,1419.948608,5529809
2021-06-24,1517.000000,1568.750000,1511.199951,1559.199951,1472.895996,10785137
2021-06-25,1572.000000,1578.000000,1543.000000,1574.199951,1487.065796,9780240
2021-06-28,1572.900024,1580.150024,1560.599976,1571.800049,1484.798584,5019178
2021-06-29,1561.000000,1573.650024,1559.199951,1563.050049,1476.533081,5913567
2021-06-30,1572.050049,1591.000000,1572.050049,1580.800049,1493.300537,6058722
2021-07-01,1576.849976,1576.849976,1559.050049,1560.400024,1474.029663,4814317
2021-07-02,1558.949951,1569.449951,1542.599976,1567.800049,1481.020020,5166064
2021-07-05,1569.150024,1585.000000,1561.050049,1578.949951,1491.552734,4058338
2021-07-06,1573.699951,1586.750000,1557.099976,1562.199951,1475.729858,4089574
2021-07-07,1566.050049,1570.550049,1544.650024,1564.599976,1477.997070,4797120
2021-07-08,1568.000000,1576.000000,1549.000000,1560.750000,1474.360107,3326813
2021-07-09,1556.000000,1569.900024,1551.000000,1562.900024,1476.391235,3436594
2021-07-12,1570.550049,1578.000000,1533.750000,1547.849976,1462.174194,4588982
2021-07-13,1556.400024,1556.400024,1536.300049,1544.949951,1459.434814,4456160
2021-07-14,1554.000000,1582.800049,1538.099976,1576.900024,1489.616333,5657716
2021-07-15,1557.900024,1596.849976,1556.000000,1580.800049,1493.300537,10021355
2021-07-16,1573.750000,1574.650024,1549.599976,1555.449951,1469.353516,6265593
2021-07-19,1544.699951,1552.900024,1537.550049,1541.699951,1456.364624,5669162
